_Cell,Seq,Chan,Fun,Hxf,Save2Mix,Notes,MxAdd,Shex,MxDatS,MxDat,sAdd,sCon,dAdd,dCon,Function,FunX,ShFunction,ShFunX,Table,ShTable,SigmaKey,Sigma,DspI2c,DspSpi,DspPage,DspAdd,DspAddHex,Checked,DefStr,Type,Neutral,RampProfile,RampMode,RampUpMs,RampDownMs,RampCurve,RampScope
Aux008Geq018,1,8,18,,,Aux 31-band 1/3-octave GEQ gain per band,610,jnj,65,32,,,,,,,AuxEq,,0=-12/127=12/[Lin],,,,,2,1,675,0x02A3,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Aux008Geq019,1,8,19,,,Aux 31-band 1/3-octave GEQ gain per band,611,jnk,65,32,,,,,,,AuxEq,,0=-12/127=12/[Lin],,,,,2,1,676,0x02A4,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Aux008Geq020,1,8,20,,,Aux 31-band 1/3-octave GEQ gain per band,612,jnl,65,32,,,,,,,AuxEq,,0=-12/127=12/[Lin],,,,,2,1,677,0x02A5,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Aux008Geq021,1,8,21,,,Aux 31-band 1/3-octave GEQ gain per band,613,jnm,65,32,,,,,,,AuxEq,,0=-12/127=12/[Lin],,,,,2,1,678,0x02A6,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Aux008Geq022,1,8,22,,,Aux 31-band 1/3-octave GEQ gain per band,614,jnn,65,32,,,,,,,AuxEq,,0=-12/127=12/[Lin],,,,,2,1,679,0x02A7,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Aux008Geq023,1,8,23,,,Aux 31-band 1/3-octave GEQ gain per band,615,jno,65,32,,,,,,,AuxEq,,0=-12/127=12/[Lin],,,,,2,1,680,0x02A8,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Aux008Geq024,1,8,24,,,Aux 31-band 1/3-octave GEQ gain per band,616,jnp,65,32,,,,,,,AuxEq,,0=-12/127=12/[Lin],,,,,2,1,681,0x02A9,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Aux008Geq025,1,8,25,,,Aux 31-band 1/3-octave GEQ gain per band,617,jnq,65,32,,,,,,,AuxEq,,0=-12/127=12/[Lin],,,,,2,1,682,0x02AA,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Aux008Geq026,1,8,26,,,Aux 31-band 1/3-octave GEQ gain per band,618,jnr,65,32,,,,,,,AuxEq,,0=-12/127=12/[Lin],,,,,2,1,683,0x02AB,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Aux008Geq027,1,8,27,,,Aux 31-band 1/3-octave GEQ gain per band,619,jns,65,32,,,,,,,AuxEq,,0=-12/127=12/[Lin],,,,,2,1,684,0x02AC,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Aux008Geq028,1,8,28,,,Aux 31-band 1/3-octave GEQ gain per band,620,jnt,65,32,,,,,,,AuxEq,,0=-12/127=12/[Lin],,,,,2,1,685,0x02AD,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Aux008Geq029,1,8,29,,,Aux 31-band 1/3-octave GEQ gain per band,621,jnu,65,32,,,,,,,AuxEq,,0=-12/127=12/[Lin],,,,,2,1,686,0x02AE,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Aux008Geq030,1,8,30,,,Aux 31-band 1/3-octave GEQ gain per band,622,jnv,65,32,,,,,,,AuxEq,,0=-12/127=12/[Lin],,,,,2,1,687,0x02AF,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Aux008Geq031,1,8,31,,,Aux 31-band 1/3-octave GEQ gain per band,623,jnw,65,32,,,,,,,AuxEq,,0=-12/127=12/[Lin],,,,,2,1,688,0x02B0,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Aux001LimiterAtt001,1,1,1,,,Aux limiter attack time,624,joh,33,,,,,,,,AuxLimiter,,0=0.1/127=100/[Log],,,,,2,1,85,0x0055,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux002LimiterAtt001,1,2,1,,,Aux limiter attack time,625,joi,33,,,,,,,,AuxLimiter,,0=0.1/127=100/[Log],,,,,2,1,175,0x00AF,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux003LimiterAtt001,1,3,1,,,Aux limiter attack time,626,joj,33,,,,,,,,AuxLimiter,,0=0.1/127=100/[Log],,,,,2,1,265,0x0109,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux004LimiterAtt001,1,4,1,,,Aux limiter attack time,627,jok,33,,,,,,,,AuxLimiter,,0=0.1/127=100/[Log],,,,,2,1,355,0x0163,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux005LimiterAtt001,1,5,1,,,Aux limiter attack time,628,jol,33,,,,,,,,AuxLimiter,,0=0.1/127=100/[Log],,,,,2,1,445,0x01BD,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux006LimiterAtt001,1,6,1,,,Aux limiter attack time,629,jom,33,,,,,,,,AuxLimiter,,0=0.1/127=100/[Log],,,,,2,1,535,0x0217,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux007LimiterAtt001,1,7,1,,,Aux limiter attack time,630,jon,33,,,,,,,,AuxLimiter,,0=0.1/127=100/[Log],,,,,2,1,625,0x0271,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux008LimiterAtt001,1,8,1,,,Aux limiter attack time,631,joo,33,,,,,,,,AuxLimiter,,0=0.1/127=100/[Log],,,,,2,1,715,0x02CB,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux001LimiterOn001,1,1,1,,,Aux output limiter on/off,632,jop,2,,,,,,,,,,,,,,,2,1,83,0x0053,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Aux002LimiterOn001,1,2,1,,,Aux output limiter on/off,633,joq,2,,,,,,,,,,,,,,,2,1,173,0x00AD,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Aux003LimiterOn001,1,3,1,,,Aux output limiter on/off,634,jor,2,,,,,,,,,,,,,,,2,1,263,0x0107,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Aux004LimiterOn001,1,4,1,,,Aux output limiter on/off,635,jos,2,,,,,,,,,,,,,,,2,1,353,0x0161,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Aux005LimiterOn001,1,5,1,,,Aux output limiter on/off,636,jot,2,,,,,,,,,,,,,,,2,1,443,0x01BB,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Aux006LimiterOn001,1,6,1,,,Aux output limiter on/off,637,jou,2,,,,,,,,,,,,,,,2,1,533,0x0215,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Aux007LimiterOn001,1,7,1,,,Aux output limiter on/off,638,jov,2,,,,,,,,,,,,,,,2,1,623,0x026F,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Aux008LimiterOn001,1,8,1,,,Aux output limiter on/off,639,jow,2,,,,,,,,,,,,,,,2,1,713,0x02C9,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Aux001LimiterRel001,1,1,1,,,Aux limiter release time,640,jph,33,,,,,,,,AuxLimiter,,0=5/127=2000/[Log],,,,,2,1,86,0x0056,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux002LimiterRel001,1,2,1,,,Aux limiter release time,641,jpi,33,,,,,,,,AuxLimiter,,0=5/127=2000/[Log],,,,,2,1,176,0x00B0,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux003LimiterRel001,1,3,1,,,Aux limiter release time,642,jpj,33,,,,,,,,AuxLimiter,,0=5/127=2000/[Log],,,,,2,1,266,0x010A,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux004LimiterRel001,1,4,1,,,Aux limiter release time,643,jpk,33,,,,,,,,AuxLimiter,,0=5/127=2000/[Log],,,,,2,1,356,0x0164,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux005LimiterRel001,1,5,1,,,Aux limiter release time,644,jpl,33,,,,,,,,AuxLimiter,,0=5/127=2000/[Log],,,,,2,1,446,0x01BE,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux006LimiterRel001,1,6,1,,,Aux limiter release time,645,jpm,33,,,,,,,,AuxLimiter,,0=5/127=2000/[Log],,,,,2,1,536,0x0218,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux007LimiterRel001,1,7,1,,,Aux limiter release time,646,jpn,33,,,,,,,,AuxLimiter,,0=5/127=2000/[Log],,,,,2,1,626,0x0272,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux008LimiterRel001,1,8,1,,,Aux limiter release time,647,jpo,33,,,,,,,,AuxLimiter,,0=5/127=2000/[Log],,,,,2,1,716,0x02CC,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux001LimiterThr001,1,1,1,,,Aux limiter threshold,648,jpp,255,,,,,,,,AuxLimiter,,0=-30/127=0/[Lin],,,,,2,1,84,0x0054,,,,254,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux002LimiterThr001,1,2,1,,,Aux limiter threshold,649,jpq,255,,,,,,,,AuxLimiter,,0=-30/127=0/[Lin],,,,,2,1,174,0x00AE,,,,254,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux003LimiterThr001,1,3,1,,,Aux limiter threshold,650,jpr,255,,,,,,,,AuxLimiter,,0=-30/127=0/[Lin],,,,,2,1,264,0x0108,,,,254,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux004LimiterThr001,1,4,1,,,Aux limiter threshold,651,jps,255,,,,,,,,AuxLimiter,,0=-30/127=0/[Lin],,,,,2,1,354,0x0162,,,,254,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux005LimiterThr001,1,5,1,,,Aux limiter threshold,652,jpt,255,,,,,,,,AuxLimiter,,0=-30/127=0/[Lin],,,,,2,1,444,0x01BC,,,,254,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux006LimiterThr001,1,6,1,,,Aux limiter threshold,653,jpu,255,,,,,,,,AuxLimiter,,0=-30/127=0/[Lin],,,,,2,1,534,0x0216,,,,254,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux007LimiterThr001,1,7,1,,,Aux limiter threshold,654,jpv,255,,,,,,,,AuxLimiter,,0=-30/127=0/[Lin],,,,,2,1,624,0x0270,,,,254,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux008LimiterThr001,1,8,1,,,Aux limiter threshold,655,jpw,255,,,,,,,,AuxLimiter,,0=-30/127=0/[Lin],,,,,2,1,714,0x02CA,,,,254,DynSafe,LinearFrames,6,20,Exp,Scalar
Aux001Pan001,1,1,1,,,Aux stereo pan position,656,jqh,127,,,,,,,,,,Pan:dB:0:Off,,,,,2,1,1,0x0001,,,,63,GainFast,Slew,3,8,Exp,Scalar
Aux002Pan001,1,2,1,,,Aux stereo pan position,657,jqi,127,,,,,,,,,,Pan:dB:0:Off,,,,,2,1,91,0x005B,,,,63,GainFast,Slew,3,8,Exp,Scalar
Aux003Pan001,1,3,1,,,Aux stereo pan position,658,jqj,127,,,,,,,,,,Pan:dB:0:Off,,,,,2,1,181,0x00B5,,,,63,GainFast,Slew,3,8,Exp,Scalar
Aux004Pan001,1,4,1,,,Aux stereo pan position,659,jqk,127,,,,,,,,,,Pan:dB:0:Off,,,,,2,1,271,0x010F,,,,63,GainFast,Slew,3,8,Exp,Scalar
Aux005Pan001,1,5,1,,,Aux stereo pan position,660,jql,127,,,,,,,,,,Pan:dB:0:Off,,,,,2,1,361,0x0169,,,,63,GainFast,Slew,3,8,Exp,Scalar
Aux006Pan001,1,6,1,,,Aux stereo pan position,661,jqm,127,,,,,,,,,,Pan:dB:0:Off,,,,,2,1,451,0x01C3,,,,63,GainFast,Slew,3,8,Exp,Scalar
Aux007Pan001,1,7,1,,,Aux stereo pan position,662,jqn,127,,,,,,,,,,Pan:dB:0:Off,,,,,2,1,541,0x021D,,,,63,GainFast,Slew,3,8,Exp,Scalar
Aux008Pan001,1,8,1,,,Aux stereo pan position,663,jqo,127,,,,,,,,,,Pan:dB:0:Off,,,,,2,1,631,0x0277,,,,63,GainFast,Slew,3,8,Exp,Scalar
Aux001PickOff001,1,1,1,,,Aux global pickoff point (pre/post EQ/fader),664,jqp,4,,,,,,,,,,,,,,,,,,,,,,-,,,,,,
Aux002PickOff001,1,2,1,,,Aux global pickoff point (pre/post EQ/fader),665,jqq,4,,,,,,,,,,,,,,,,,,,,,,-,,,,,,
Aux003PickOff001,1,3,1,,,Aux global pickoff point (pre/post EQ/fader),666,jqr,4,,,,,,,,,,,,,,,,,,,,,,-,,,,,,
Aux004PickOff001,1,4,1,,,Aux global pickoff point (pre/post EQ/fader),667,jqs,4,,,,,,,,,,,,,,,,,,,,,,-,,,,,,
Aux005PickOff001,1,5,1,,,Aux global pickoff point (pre/post EQ/fader),668,jqt,4,,,,,,,,,,,,,,,,,,,,,,-,,,,,,
Aux006PickOff001,1,6,1,,,Aux global pickoff point (pre/post EQ/fader),669,jqu,4,,,,,,,,,,,,,,,,,,,,,,-,,,,,,
Aux007PickOff001,1,7,1,,,Aux global pickoff point (pre/post EQ/fader),670,jqv,4,,,,,,,,,,,,,,,,,,,,,,-,,,,,,
Aux008PickOff001,1,8,1,,,Aux global pickoff point (pre/post EQ/fader),671,jqw,4,,,,,,,,,,,,,,,,,,,,,,-,,,,,,
Aux001Dca001,1,1,1,,,Aux master DCA assignment (1-8 or off),672,jrh,9,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Aux002Dca001,1,2,1,,,Aux master DCA assignment (1-8 or off),673,jri,9,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Aux003Dca001,1,3,1,,,Aux master DCA assignment (1-8 or off),674,jrj,9,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Aux004Dca001,1,4,1,,,Aux master DCA assignment (1-8 or off),675,jrk,9,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Aux005Dca001,1,5,1,,,Aux master DCA assignment (1-8 or off),676,jrl,9,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Aux006Dca001,1,6,1,,,Aux master DCA assignment (1-8 or off),677,jrm,9,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Aux007Dca001,1,7,1,,,Aux master DCA assignment (1-8 or off),678,jrn,9,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Aux008Dca001,1,8,1,,,Aux master DCA assignment (1-8 or off),679,jro,9,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Aux001DcaOn001,1,1,1,,,DCA follow on/off (assignment kept while off),680,jrp,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Aux002DcaOn001,1,2,1,,,DCA follow on/off (assignment kept while off),681,jrq,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Aux003DcaOn001,1,3,1,,,DCA follow on/off (assignment kept while off),682,jrr,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Aux004DcaOn001,1,4,1,,,DCA follow on/off (assignment kept while off),683,jrs,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Aux005DcaOn001,1,5,1,,,DCA follow on/off (assignment kept while off),684,jrt,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Aux006DcaOn001,1,6,1,,,DCA follow on/off (assignment kept while off),685,jru,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Aux007DcaOn001,1,7,1,,,DCA follow on/off (assignment kept while off),686,jrv,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Aux008DcaOn001,1,8,1,,,DCA follow on/off (assignment kept while off),687,jrw,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Aux001Level001,1,1,1,,,Aux master output level,688,jsh,255,,,,,,,,,,dB:Off:-50@31:-30@63:-10@127:10,,,,,2,1,0,0x0000,,,,190,GainFast,Slew,3,8,Exp,Scalar
Aux002Level001,1,2,1,,,Aux master output level,689,jsi,255,,,,,,,,,,dB:Off:-50@31:-30@63:-10@127:10,,,,,2,1,90,0x005A,,,,190,GainFast,Slew,3,8,Exp,Scalar
Aux003Level001,1,3,1,,,Aux master output level,690,jsj,255,,,,,,,,,,dB:Off:-50@31:-30@63:-10@127:10,,,,,2,1,180,0x00B4,,,,190,GainFast,Slew,3,8,Exp,Scalar
Aux004Level001,1,4,1,,,Aux master output level,691,jsk,255,,,,,,,,,,dB:Off:-50@31:-30@63:-10@127:10,,,,,2,1,270,0x010E,,,,190,GainFast,Slew,3,8,Exp,Scalar
Aux005Level001,1,5,1,,,Aux master output level,692,jsl,255,,,,,,,,,,dB:Off:-50@31:-30@63:-10@127:10,,,,,2,1,360,0x0168,,,,190,GainFast,Slew,3,8,Exp,Scalar
Aux006Level001,1,6,1,,,Aux master output level,693,jsm,255,,,,,,,,,,dB:Off:-50@31:-30@63:-10@127:10,,,,,2,1,450,0x01C2,,,,190,GainFast,Slew,3,8,Exp,Scalar
Aux007Level001,1,7,1,,,Aux master output level,694,jsn,255,,,,,,,,,,dB:Off:-50@31:-30@63:-10@127:10,,,,,2,1,540,0x021C,,,,190,GainFast,Slew,3,8,Exp,Scalar
Aux008Level001,1,8,1,,,Aux master output level,695,jso,255,,,,,,,,,,dB:Off:-50@31:-30@63:-10@127:10,,,,,2,1,630,0x0276,,,,190,GainFast,Slew,3,8,Exp,Scalar
Aux001Mute001,1,1,1,,,Aux master mute on/off,696,jsp,2,,,,,,,,,,,,,,,2,1,2,0x0002,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Aux002Mute001,1,2,1,,,Aux master mute on/off,697,jsq,2,,,,,,,,,,,,,,,2,1,92,0x005C,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Aux003Mute001,1,3,1,,,Aux master mute on/off,698,jsr,2,,,,,,,,,,,,,,,2,1,182,0x00B6,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Aux004Mute001,1,4,1,,,Aux master mute on/off,699,jss,2,,,,,,,,,,,,,,,2,1,272,0x0110,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Aux005Mute001,1,5,1,,,Aux master mute on/off,700,jst,2,,,,,,,,,,,,,,,2,1,362,0x016A,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Aux006Mute001,1,6,1,,,Aux master mute on/off,701,jsu,2,,,,,,,,,,,,,,,2,1,452,0x01C4,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Aux007Mute001,1,7,1,,,Aux master mute on/off,702,jsv,2,,,,,,,,,,,,,,,2,1,542,0x021E,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Aux008Mute001,1,8,1,,,Aux master mute on/off,703,jsw,2,,,,,,,,,,,,,,,2,1,632,0x0278,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Bt001On001,1,1,1,,false,Bluetooth audio input on/off,704,jth,2,,,,,,,,,,,,,,,2,1,1800,0x0708,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Bt001Level001,1,1,1,,false,Bluetooth audio input level,705,jti,255,,,,,,,,,,0=-20/127=6/[Lin],,,,,2,1,1799,0x0707,,,,,GainFast,Slew,3,8,Exp,Scalar
Bt001Src001,1,1,1,,false,Bluetooth source select,706,jtj,4,,,,,,,,,,,,,,,,,,,,,,-,,,,,,
Chan001Instr001,1,1,1,,,Instrument input mode (hi-Z),707,jtk,33,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Chan002Instr001,1,2,1,,,Instrument input mode (hi-Z),708,jtl,33,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Chan001AntiClip001,1,1,1,,,Auto gain reduction on/off (M&W exclusive),709,jtm,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan002AntiClip001,1,2,1,,,Auto gain reduction on/off (M&W exclusive),710,jtn,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan003AntiClip001,1,3,1,,,Auto gain reduction on/off (M&W exclusive),711,jto,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan004AntiClip001,1,4,1,,,Auto gain reduction on/off (M&W exclusive),712,jtp,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan005AntiClip001,1,5,1,,,Auto gain reduction on/off (M&W exclusive),713,jtq,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan006AntiClip001,1,6,1,,,Auto gain reduction on/off (M&W exclusive),714,jtr,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan007AntiClip001,1,7,1,,,Auto gain reduction on/off (M&W exclusive),715,jts,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan008AntiClip001,1,8,1,,,Auto gain reduction on/off (M&W exclusive),716,jtt,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan009AntiClip001,1,9,1,,,Auto gain reduction on/off (M&W exclusive),717,jtu,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan010AntiClip001,1,10,1,,,Auto gain reduction on/off (M&W exclusive),718,jtv,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan011AntiClip001,1,11,1,,,Auto gain reduction on/off (M&W exclusive),719,jtw,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan012AntiClip001,1,12,1,,,Auto gain reduction on/off (M&W exclusive),720,juh,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan013AntiClip001,1,13,1,,,Auto gain reduction on/off (M&W exclusive),721,jui,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan014AntiClip001,1,14,1,,,Auto gain reduction on/off (M&W exclusive),722,juj,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan015AntiClip001,1,15,1,,,Auto gain reduction on/off (M&W exclusive),723,juk,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan016AntiClip001,1,16,1,,,Auto gain reduction on/off (M&W exclusive),724,jul,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan017AntiClip001,1,17,1,,,Auto gain reduction on/off (M&W exclusive),725,jum,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan018AntiClip001,1,18,1,,,Auto gain reduction on/off (M&W exclusive),726,jun,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan019AntiClip001,1,19,1,,,Auto gain reduction on/off (M&W exclusive),727,juo,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan020AntiClip001,1,20,1,,,Auto gain reduction on/off (M&W exclusive),728,jup,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan021AntiClip001,1,21,1,,,Auto gain reduction on/off (M&W exclusive),729,juq,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan022AntiClip001,1,22,1,,,Auto gain reduction on/off (M&W exclusive),730,jur,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan023AntiClip001,1,23,1,,,Auto gain reduction on/off (M&W exclusive),731,jus,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan024AntiClip001,1,24,1,,,Auto gain reduction on/off (M&W exclusive),732,jut,2,,,,,,,,ChanInput,,0=-20/127=0/[Lin],,,,,,,,,,,,0,,,,,,
Chan001Color001,1,1,1,,,Fader cap color code,733,juu,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan002Color001,1,2,1,,,Fader cap color code,734,juv,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan003Color001,1,3,1,,,Fader cap color code,735,juw,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan004Color001,1,4,1,,,Fader cap color code,736,jvh,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan005Color001,1,5,1,,,Fader cap color code,737,jvi,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan006Color001,1,6,1,,,Fader cap color code,738,jvj,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan007Color001,1,7,1,,,Fader cap color code,739,jvk,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan008Color001,1,8,1,,,Fader cap color code,740,jvl,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan009Color001,1,9,1,,,Fader cap color code,741,jvm,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan010Color001,1,10,1,,,Fader cap color code,742,jvn,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan011Color001,1,11,1,,,Fader cap color code,743,jvo,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan012Color001,1,12,1,,,Fader cap color code,744,jvp,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan013Color001,1,13,1,,,Fader cap color code,745,jvq,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan014Color001,1,14,1,,,Fader cap color code,746,jvr,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan015Color001,1,15,1,,,Fader cap color code,747,jvs,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan016Color001,1,16,1,,,Fader cap color code,748,jvt,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan017Color001,1,17,1,,,Fader cap color code,749,jvu,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan018Color001,1,18,1,,,Fader cap color code,750,jvv,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan019Color001,1,19,1,,,Fader cap color code,751,jvw,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan020Color001,1,20,1,,,Fader cap color code,752,jwh,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan021Color001,1,21,1,,,Fader cap color code,753,jwi,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan022Color001,1,22,1,,,Fader cap color code,754,jwj,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan023Color001,1,23,1,,,Fader cap color code,755,jwk,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan024Color001,1,24,1,,,Fader cap color code,756,jwl,16,,,,,,,,ChanInput,,,,,,,,,,,,,,-,,,,,,
Chan001CompAtt001,1,1,1,,,Compressor attack time,757,jwm,255,,,,,,,,ChanComp,,0=0/254=250/[Log],,,,,1,1,59,0x003B,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
