id,chip,type,label,ch_count,inputs,outputs,spi_page,spi_addr,params,ramp_profile
C1_FILT_20,1,HPF_LPF,Ch 20 HPF+LPF,1,C1_GAIN_20,C1_EQ_20,1,2740,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_20,1,EQ_BIQUAD,Ch 20 EQ,1,C1_FILT_20,C1_GATE_20,1,2752,bands=4;coeffs=default,EqSafe
C1_GATE_20,1,GATE,Ch 20 Gate,1,C1_EQ_20,C1_COMP_20,1,2776,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_20,1,COMPRESSOR,Ch 20 Comp,1,C1_GATE_20,C1_TUBE_20,1,2792,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=100;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_20,1,TUBE_SAT,Ch 20 Tube,1,C1_COMP_20,C1_DLY_20,1,2812,on=0;saturation=0.0,GainFast
C1_DLY_20,1,DELAY,Ch 20 Delay,1,C1_TUBE_20,C1_FDR_20,1,2814,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_20,1,FADER_PAN,Ch 20 Fader,1,C1_DLY_20,C1_RTG_20,1,2816,"level_db=-inf;pan=0.0;mute=0;host_cells=Dca,DcaOn;lcr_page=1;lcr_addr=4953",GainFast
C1_RTG_20,1,ROUTING,Ch 20 Route,1,C1_FDR_20,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06;C1_BUS_MTX_01;C1_BUS_MTX_02;C1_BUS_MTX_03;C1_BUS_MTX_04,1,2820,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000;mtx_sends=2;mtx_on=00;mtx_page=1;mtx_addr=4882,GainFast
C1_IN_21,1,INPUT_TDM,Ch 21 Input,1,,C1_GAIN_21,-1,-1,sport_id=2;slot_start=4;slot_count=1;sport_slots=8;signal=IN_21,
C1_GAIN_21,1,GAIN,Ch 21 Gain,1,C1_IN_21,C1_FILT_21,1,2880,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_21,1,HPF_LPF,Ch 21 HPF+LPF,1,C1_GAIN_21,C1_EQ_21,1,2884,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_21,1,EQ_BIQUAD,Ch 21 EQ,1,C1_FILT_21,C1_GATE_21,1,2896,bands=4;coeffs=default,EqSafe
C1_GATE_21,1,GATE,Ch 21 Gate,1,C1_EQ_21,C1_COMP_21,1,2920,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_21,1,COMPRESSOR,Ch 21 Comp,1,C1_GATE_21,C1_TUBE_21,1,2936,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=100;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_21,1,TUBE_SAT,Ch 21 Tube,1,C1_COMP_21,C1_DLY_21,1,2956,on=0;saturation=0.0,GainFast
C1_DLY_21,1,DELAY,Ch 21 Delay,1,C1_TUBE_21,C1_FDR_21,1,2958,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_21,1,FADER_PAN,Ch 21 Fader,1,C1_DLY_21,C1_RTG_21,1,2960,"level_db=-inf;pan=0.0;mute=0;host_cells=Dca,DcaOn;lcr_page=1;lcr_addr=4954",GainFast
C1_RTG_21,1,ROUTING,Ch 21 Route,1,C1_FDR_21,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06;C1_BUS_MTX_01;C1_BUS_MTX_02;C1_BUS_MTX_03;C1_BUS_MTX_04,1,2964,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000;mtx_sends=2;mtx_on=00;mtx_page=1;mtx_addr=4886,GainFast
C1_IN_22,1,INPUT_TDM,Ch 22 Input,1,,C1_GAIN_22,-1,-1,sport_id=2;slot_start=5;slot_count=1;sport_slots=8;signal=IN_22,
C1_GAIN_22,1,GAIN,Ch 22 Gain,1,C1_IN_22,C1_FILT_22,1,3024,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_22,1,HPF_LPF,Ch 22 HPF+LPF,1,C1_GAIN_22,C1_EQ_22,1,3028,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_22,1,EQ_BIQUAD,Ch 22 EQ,1,C1_FILT_22,C1_GATE_22,1,3040,bands=4;coeffs=default,EqSafe
C1_GATE_22,1,GATE,Ch 22 Gate,1,C1_EQ_22,C1_COMP_22,1,3064,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_22,1,COMPRESSOR,Ch 22 Comp,1,C1_GATE_22,C1_TUBE_22,1,3080,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=100;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_22,1,TUBE_SAT,Ch 22 Tube,1,C1_COMP_22,C1_DLY_22,1,3100,on=0;saturation=0.0,GainFast
C1_DLY_22,1,DELAY,Ch 22 Delay,1,C1_TUBE_22,C1_FDR_22,1,3102,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_22,1,FADER_PAN,Ch 22 Fader,1,C1_DLY_22,C1_RTG_22,1,3104,"level_db=-inf;pan=0.0;mute=0;host_cells=Dca,DcaOn;lcr_page=1;lcr_addr=4955",GainFast
C1_RTG_22,1,ROUTING,Ch 22 Route,1,C1_FDR_22,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06;C1_BUS_MTX_01;C1_BUS_MTX_02;C1_BUS_MTX_03;C1_BUS_MTX_04,1,3108,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000;mtx_sends=2;mtx_on=00;mtx_page=1;mtx_addr=4890,GainFast
C1_IN_23,1,INPUT_TDM,Ch 23 Input,1,,C1_GAIN_23,-1,-1,sport_id=2;slot_start=6;slot_count=1;sport_slots=8;signal=IN_23,
C1_GAIN_23,1,GAIN,Ch 23 Gain,1,C1_IN_23,C1_FILT_23,1,3168,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_23,1,HPF_LPF,Ch 23 HPF+LPF,1,C1_GAIN_23,C1_EQ_23,1,3172,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_23,1,EQ_BIQUAD,Ch 23 EQ,1,C1_FILT_23,C1_GATE_23,1,3184,bands=4;coeffs=default,EqSafe
C1_GATE_23,1,GATE,Ch 23 Gate,1,C1_EQ_23,C1_COMP_23,1,3208,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_23,1,COMPRESSOR,Ch 23 Comp,1,C1_GATE_23,C1_TUBE_23,1,3224,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=100;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_23,1,TUBE_SAT,Ch 23 Tube,1,C1_COMP_23,C1_DLY_23,1,3244,on=0;saturation=0.0,GainFast
C1_DLY_23,1,DELAY,Ch 23 Delay,1,C1_TUBE_23,C1_FDR_23,1,3246,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_23,1,FADER_PAN,Ch 23 Fader,1,C1_DLY_23,C1_RTG_23,1,3248,"level_db=-inf;pan=0.0;mute=0;host_cells=Dca,DcaOn;lcr_page=1;lcr_addr=4956",GainFast
C1_RTG_23,1,ROUTING,Ch 23 Route,1,C1_FDR_23,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06;C1_BUS_MTX_01;C1_BUS_MTX_02;C1_BUS_MTX_03;C1_BUS_MTX_04,1,3252,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000;mtx_sends=2;mtx_on=00;mtx_page=1;mtx_addr=4894,GainFast
C1_IN_24,1,INPUT_TDM,Ch 24 Input,1,,C1_GAIN_24,-1,-1,sport_id=2;slot_start=7;slot_count=1;sport_slots=8;signal=IN_24,
C1_GAIN_24,1,GAIN,Ch 24 Gain,1,C1_IN_24,C1_FILT_24,1,3312,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_24,1,HPF_LPF,Ch 24 HPF+LPF,1,C1_GAIN_24,C1_EQ_24,1,3316,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_24,1,EQ_BIQUAD,Ch 24 EQ,1,C1_FILT_24,C1_GATE_24,1,3328,bands=4;coeffs=default,EqSafe
C1_GATE_24,1,GATE,Ch 24 Gate,1,C1_EQ_24,C1_COMP_24,1,3352,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_24,1,COMPRESSOR,Ch 24 Comp,1,C1_GATE_24,C1_TUBE_24,1,3368,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=100;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_24,1,TUBE_SAT,Ch 24 Tube,1,C1_COMP_24,C1_DLY_24,1,3388,on=0;saturation=0.0,GainFast
C1_DLY_24,1,DELAY,Ch 24 Delay,1,C1_TUBE_24,C1_FDR_24,1,3390,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_24,1,FADER_PAN,Ch 24 Fader,1,C1_DLY_24,C1_RTG_24,1,3392,"level_db=-inf;pan=0.0;mute=0;host_cells=Dca,DcaOn;lcr_page=1;lcr_addr=4957",GainFast
C1_RTG_24,1,ROUTING,Ch 24 Route,1,C1_FDR_24,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06;C1_BUS_MTX_01;C1_BUS_MTX_02;C1_BUS_MTX_03;C1_BUS_MTX_04,1,3396,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000;mtx_sends=2;mtx_on=00;mtx_page=1;mtx_addr=4898,GainFast
C1_IN_25,1,INPUT_TDM,Ch 25 Input,1,,C1_GAIN_25,-1,-1,sport_id=3;slot_start=0;slot_count=1;sport_slots=8;signal=IN_25,
C1_GAIN_25,1,GAIN,Ch 25 Gain,1,C1_IN_25,C1_FILT_25,1,3456,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_25,1,HPF_LPF,Ch 25 HPF+LPF,1,C1_GAIN_25,C1_EQ_25,1,3460,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_25,1,EQ_BIQUAD,Ch 25 EQ,1,C1_FILT_25,C1_GATE_25,1,3472,bands=4;coeffs=default,EqSafe
C1_GATE_25,1,GATE,Ch 25 Gate,1,C1_EQ_25,C1_COMP_25,1,3496,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_25,1,COMPRESSOR,Ch 25 Comp,1,C1_GATE_25,C1_TUBE_25,1,3512,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=100;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_25,1,TUBE_SAT,Ch 25 Tube,1,C1_COMP_25,C1_DLY_25,1,3532,on=0;saturation=0.0,GainFast
C1_DLY_25,1,DELAY,Ch 25 Delay,1,C1_TUBE_25,C1_FDR_25,1,3534,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_25,1,FADER_PAN,Ch 25 Fader,1,C1_DLY_25,C1_RTG_25,1,3536,"level_db=-inf;pan=0.0;mute=0;host_cells=Dca,DcaOn;lcr_page=1;lcr_addr=4958",GainFast
C1_RTG_25,1,ROUTING,Ch 25 Route,1,C1_FDR_25,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06;C1_BUS_MTX_01;C1_BUS_MTX_02;C1_BUS_MTX_03;C1_BUS_MTX_04,1,3540,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000;mtx_sends=2;mtx_on=00;mtx_page=1;mtx_addr=4902,GainFast
C1_IN_26,1,INPUT_TDM,Ch 26 Input,1,,C1_GAIN_26,-1,-1,sport_id=3;slot_start=1;slot_count=1;sport_slots=8;signal=IN_26,
C1_GAIN_26,1,GAIN,Ch 26 Gain,1,C1_IN_26,C1_FILT_26,1,3600,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_26,1,HPF_LPF,Ch 26 HPF+LPF,1,C1_GAIN_26,C1_EQ_26,1,3604,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_26,1,EQ_BIQUAD,Ch 26 EQ,1,C1_FILT_26,C1_GATE_26,1,3616,bands=4;coeffs=default,EqSafe
C1_GATE_26,1,GATE,Ch 26 Gate,1,C1_EQ_26,C1_COMP_26,1,3640,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_26,1,COMPRESSOR,Ch 26 Comp,1,C1_GATE_26,C1_TUBE_26,1,3656,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=100;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_26,1,TUBE_SAT,Ch 26 Tube,1,C1_COMP_26,C1_DLY_26,1,3676,on=0;saturation=0.0,GainFast
C1_DLY_26,1,DELAY,Ch 26 Delay,1,C1_TUBE_26,C1_FDR_26,1,3678,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_26,1,FADER_PAN,Ch 26 Fader,1,C1_DLY_26,C1_RTG_26,1,3680,"level_db=-inf;pan=0.0;mute=0;host_cells=Dca,DcaOn;lcr_page=1;lcr_addr=4959",GainFast
C1_RTG_26,1,ROUTING,Ch 26 Route,1,C1_FDR_26,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06;C1_BUS_MTX_01;C1_BUS_MTX_02;C1_BUS_MTX_03;C1_BUS_MTX_04,1,3684,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000;mtx_sends=2;mtx_on=00;mtx_page=1;mtx_addr=4906,GainFast
C1_IN_27,1,INPUT_TDM,Ch 27 Input,1,,C1_GAIN_27,-1,-1,sport_id=3;slot_start=2;slot_count=1;sport_slots=8;signal=IN_27,
C1_GAIN_27,1,GAIN,Ch 27 Gain,1,C1_IN_27,C1_FILT_27,1,3744,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_27,1,HPF_LPF,Ch 27 HPF+LPF,1,C1_GAIN_27,C1_EQ_27,1,3748,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_27,1,EQ_BIQUAD,Ch 27 EQ,1,C1_FILT_27,C1_GATE_27,1,3760,bands=4;coeffs=default,EqSafe
C1_GATE_27,1,GATE,Ch 27 Gate,1,C1_EQ_27,C1_COMP_27,1,3784,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_27,1,COMPRESSOR,Ch 27 Comp,1,C1_GATE_27,C1_TUBE_27,1,3800,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=100;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_27,1,TUBE_SAT,Ch 27 Tube,1,C1_COMP_27,C1_DLY_27,1,3820,on=0;saturation=0.0,GainFast
C1_DLY_27,1,DELAY,Ch 27 Delay,1,C1_TUBE_27,C1_FDR_27,1,3822,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_27,1,FADER_PAN,Ch 27 Fader,1,C1_DLY_27,C1_RTG_27,1,3824,"level_db=-inf;pan=0.0;mute=0;host_cells=Dca,DcaOn;lcr_page=1;lcr_addr=4960",GainFast
C1_RTG_27,1,ROUTING,Ch 27 Route,1,C1_FDR_27,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06;C1_BUS_MTX_01;C1_BUS_MTX_02;C1_BUS_MTX_03;C1_BUS_MTX_04,1,3828,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000;mtx_sends=2;mtx_on=00;mtx_page=1;mtx_addr=4910,GainFast
C1_IN_28,1,INPUT_TDM,Ch 28 Input,1,,C1_GAIN_28,-1,-1,sport_id=3;slot_start=3;slot_count=1;sport_slots=8;signal=IN_28,
C1_GAIN_28,1,GAIN,Ch 28 Gain,1,C1_IN_28,C1_FILT_28,1,3888,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_28,1,HPF_LPF,Ch 28 HPF+LPF,1,C1_GAIN_28,C1_EQ_28,1,3892,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_28,1,EQ_BIQUAD,Ch 28 EQ,1,C1_FILT_28,C1_GATE_28,1,3904,bands=4;coeffs=default,EqSafe
C1_GATE_28,1,GATE,Ch 28 Gate,1,C1_EQ_28,C1_COMP_28,1,3928,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_28,1,COMPRESSOR,Ch 28 Comp,1,C1_GATE_28,C1_TUBE_28,1,3944,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=100;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_28,1,TUBE_SAT,Ch 28 Tube,1,C1_COMP_28,C1_DLY_28,1,3964,on=0;saturation=0.0,GainFast
C1_DLY_28,1,DELAY,Ch 28 Delay,1,C1_TUBE_28,C1_FDR_28,1,3966,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_28,1,FADER_PAN,Ch 28 Fader,1,C1_DLY_28,C1_RTG_28,1,3968,"level_db=-inf;pan=0.0;mute=0;host_cells=Dca,DcaOn;lcr_page=1;lcr_addr=4961",GainFast
C1_RTG_28,1,ROUTING,Ch 28 Route,1,C1_FDR_28,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06;C1_BUS_MTX_01;C1_BUS_MTX_02;C1_BUS_MTX_03;C1_BUS_MTX_04,1,3972,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000;mtx_sends=2;mtx_on=00;mtx_page=1;mtx_addr=4914,GainFast
C1_IN_29,1,INPUT_TDM,Ch 29 Input,1,,C1_GAIN_29,-1,-1,sport_id=3;slot_start=4;slot_count=1;sport_slots=8;signal=IN_29,
C1_GAIN_29,1,GAIN,Ch 29 Gain,1,C1_IN_29,C1_FILT_29,1,4032,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_29,1,HPF_LPF,Ch 29 HPF+LPF,1,C1_GAIN_29,C1_EQ_29,1,4036,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_29,1,EQ_BIQUAD,Ch 29 EQ,1,C1_FILT_29,C1_GATE_29,1,4048,bands=4;coeffs=default,EqSafe
C1_GATE_29,1,GATE,Ch 29 Gate,1,C1_EQ_29,C1_COMP_29,1,4072,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_29,1,COMPRESSOR,Ch 29 Comp,1,C1_GATE_29,C1_TUBE_29,1,4088,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=100;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_29,1,TUBE_SAT,Ch 29 Tube,1,C1_COMP_29,C1_DLY_29,1,4108,on=0;saturation=0.0,GainFast
C1_DLY_29,1,DELAY,Ch 29 Delay,1,C1_TUBE_29,C1_FDR_29,1,4110,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_29,1,FADER_PAN,Ch 29 Fader,1,C1_DLY_29,C1_RTG_29,1,4112,"level_db=-inf;pan=0.0;mute=0;host_cells=Dca,DcaOn;lcr_page=1;lcr_addr=4962",GainFast
